model	cov	P	t	vg.term1	vg.term2	vg.term3	vg.term4	vg.sum	theta	gen	var.prs.geno	var.prs.lanc	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	exp.vgamma
CGF	neg	0.3	38	0.908864015598259	0.0901393072750373	0.00518389905125003	-0.0100749318339125	0.994112290090634	0.5	50	0.995158864778261	0.0845597544788396	0.417633206765771	0.0138867894104134	-0.00999422434174197	0.908885978634028	0.0900644269012968	0.00514237226982972	0.994098553463412	0.0852125748293845
CGF	neg	0.3	39	0.908721716794099	0.0905970103275829	0.00504254519008133	-0.00980020994954406	0.994561062362219	0.5	50	0.996123184215627	0.0860269001266561	0.425650822501482	0.0135070548233296	-0.00972093203914621	0.908743601415014	0.0905297130869067	0.00500175397766705	0.994554136440441	0.0858105350254275
CGF	neg	0.3	40	0.908580541630536	0.0910041051771338	0.00491373977722428	-0.00954987603263245	0.994948510552261	0.5	50	1.00003389677407	0.0860947987066868	0.4335580573521	0.0131377039550564	-0.00945511282570216	0.908603184345247	0.090941963942495	0.00486498084698061	0.99495501630902	0.0863518319637735
CGF	neg	0.3	41	0.908442574281077	0.0913567254606986	0.00478031385215508	-0.00929056212882008	0.995289051465111	0.5	50	0.99558490887604	0.0864838789529827	0.441356430963889	0.0127784529137455	-0.0091965623864499	0.908464700438773	0.0913031847099216	0.0047319477506942	0.995303270512939	0.0868385700741659
CGF	neg	0.3	42	0.908305295144836	0.0916632159729907	0.00464090092561471	-0.00901961245989823	0.995589799583543	0.5	50	1.00103047596633	0.0875834380285446	0.449047442061694	0.0124290255521041	-0.00894508198013166	0.908328123081162	0.0916153181569186	0.00460255242959305	0.995600911687542	0.08727278860638
CGF	neg	0.3	43	0.908170708572887	0.0919207288103471	0.00451397300089138	-0.00877292744987683	0.995832482934249	0.5	50	1.00284002182657	0.0871147390779078	0.45663256873697	0.0120891532622542	-0.00870047829155306	0.908193426024394	0.0918802463906394	0.00447669541635881	0.995849889539839	0.0876564635154451
CGF	neg	0.3	44	0.908038338827077	0.0921325046461941	0.00439366258459244	-0.00853910359815095	0.996025402459712	0.5	50	0.996026688625049	0.088516726061455	0.464113268731853	0.0117585747738192	-0.00846256328626783	0.908060583381811	0.0920997926201715	0.00435427996079961	0.996052092676515	0.0879915092947033
CGF	neg	0.3	45	0.907906953409963	0.0923020127152059	0.00427044131753193	-0.00829962249447792	0.996179784948223	0.5	50	0.988780942015707	0.0878813873294631	0.471490979719309	0.0114370359560059	-0.00823115406813745	0.907929569623143	0.0922757228694197	0.00423521195655976	0.996209350380985	0.088279780757842
CGF	neg	0.3	46	0.907776820201727	0.0924299418855333	0.00415867295859012	-0.00808240017081878	0.996283034875032	0.5	50	0.989191744941518	0.0882048106534505	0.478767119579439	0.0111242896241198	-0.00800607274008171	0.907800359569605	0.0924097476417452	0.00411939986947102	0.99632343434074	0.0885230747711345
CGF	neg	0.3	47	0.907649309946228	0.0925167149126832	0.00404654602197406	-0.00786448094978768	0.996348089931097	0.5	50	0.989726564653016	0.0891063448801765	0.485943086671966	0.0108200953507442	-0.00778714626818539	0.907672928389059	0.0925035235376953	0.00400675466763086	0.9963960603262	0.0887231319371407
